,release_date,movie,production_budget,Domestic_Gross_($),Worldwide_Gross_($),distributor,mpaa_rating,genre,year
257,2009-12-25,Sherlock Holmes,90000000.0,209028679.0,498438212.0,Warner Bros.,PG-13,Adventure,2009
258,2009-07-01,Ice Age: Dawn of the Dinosaurs,90000000.0,196573705.0,859701857.0,20th Century Fox,PG,Adventure,2009
259,2011-04-15,Rio,90000000.0,143619809.0,487519809.0,20th Century Fox,G,Adventure,2011
260,2006-10-06,The Departed,90000000.0,132384315.0,289660619.0,Warner Bros.,R,Drama,2006
261,2000-11-03,Charlie's Angels,90000000.0,125305545.0,259736090.0,Sony Pictures,PG-13,Action,2000
262,1998-06-19,Mulan,90000000.0,120620254.0,303500000.0,Walt Disney,G,Adventure,1998
263,2008-08-13,Tropic Thunder,90000000.0,110515313.0,191145256.0,Paramount Pictures,R,Comedy,2008
264,1997-07-11,Contact,90000000.0,100920329.0,165900000.0,Warner Bros.,PG,Drama,1997
265,2008-06-06,You Don't Mess With the Zohan,90000000.0,100018837.0,202910991.0,Sony Pictures,PG-13,Comedy,2008
266,1995-05-19,Die Hard: With a Vengeance,90000000.0,100012499.0,366101666.0,20th Century Fox,R,Action,1995
267,2001-06-08,Atlantis: The Lost Empire,90000000.0,84052762.0,186049020.0,Walt Disney,PG,Adventure,2001
268,2015-07-24,Pixels,90000000.0,78765986.0,244041804.0,Sony Pictures,PG-13,Adventure,2015
269,2001-06-29,Artificial Intelligence: AI,90000000.0,78616689.0,235900000.0,Warner Bros.,PG-13,Drama,2001
270,2003-11-26,The Haunted Mansion,90000000.0,75817994.0,155750628.0,Walt Disney,PG,Adventure,2003
271,2000-08-04,Hollow Man,90000000.0,73209340.0,191200000.0,Sony Pictures,R,Horror,2000
272,2013-08-07,Percy Jackson: Sea of Monsters,90000000.0,68559554.0,200859554.0,20th Century Fox,PG,Adventure,2013
273,2001-11-21,Spy Game,90000000.0,62362560.0,143049560.0,Universal,R,Action,2001
274,1997-04-04,The Saint,90000000.0,61363304.0,169400000.0,Paramount Pictures,PG-13,Action,1997
275,2000-03-10,Mission to Mars,90000000.0,60874615.0,106000000.0,Walt Disney,PG,Adventure,2000
276,1999-12-17,Bicentennial Man,90000000.0,58220776.0,87420776.0,Walt Disney,PG,Drama,1999
277,2018-03-16,Tomb Raider,90000000.0,57421715.0,272648985.0,Warner Bros.,PG-13,Action,2018
278,2004-07-07,King Arthur,90000000.0,51877963.0,203877963.0,Walt Disney,PG-13,Adventure,2004
279,1997-04-25,Volcano,90000000.0,47546796.0,120100000.0,20th Century Fox,PG-13,Action,1997
280,2002-07-19,K-19: The Widowmaker,90000000.0,35168966.0,65716126.0,Paramount Pictures,PG-13,Action,2002
281,2017-04-21,The Promise,90000000.0,8224288.0,10551417.0,Open Road,PG-13,Drama,2017
282,1996-05-10,Twister,88000000.0,241688385.0,495700000.0,Warner Bros.,PG-13,Action,1996
283,2005-06-03,Cinderella Man,88000000.0,61649911.0,105021488.0,Universal,PG-13,Drama,2005
284,2018-09-14,The Predator,88000000.0,50787159.0,127987159.0,20th Century Fox,R,Action,2018
285,2005-07-08,Fantastic Four,87500000.0,154696080.0,333132750.0,20th Century Fox,PG-13,Action,2005
286,2001-02-09,Hannibal,87000000.0,165092266.0,350100280.0,MGM,R,Horror,2001
287,2003-07-25,Seabiscuit,86000000.0,120277854.0,148715342.0,Universal,PG-13,Drama,2003
288,2000-12-22,Cast Away,85000000.0,233632142.0,427230516.0,20th Century Fox,PG-13,Drama,2000
289,2006-11-17,Happy Feet,85000000.0,198000317.0,385000317.0,Warner Bros.,PG,Adventure,2006
290,1997-07-25,Air Force One,85000000.0,172956409.0,315268353.0,Sony Pictures,R,Action,1997
291,2009-04-03,Fast & Furious,85000000.0,155064265.0,363064265.0,Universal,PG-13,Action,2009
292,2008-03-14,Horton Hears a Who,85000000.0,154529439.0,299477886.0,20th Century Fox,G,Adventure,2008
293,2014-03-21,Divergent,85000000.0,150947895.0,276014965.0,Lionsgate,PG-13,Adventure,2014
294,2012-09-28,Hotel Transylvania,85000000.0,148313048.0,378505812.0,Sony Pictures,PG,Adventure,2012
295,2007-07-20,I Now Pronounce You Chuck and Larry,85000000.0,119725280.0,185708462.0,Universal,PG-13,Comedy,2007
296,2007-06-08,Ocean's Thirteen,85000000.0,117144465.0,311744465.0,Warner Bros.,PG-13,Adventure,2007
297,1998-11-20,Enemy of the State,85000000.0,111549836.0,250649836.0,Walt Disney,R,Action,1998
298,2006-09-29,Open Season,85000000.0,85105259.0,191932158.0,Sony Pictures,PG,Adventure,2006
299,2011-11-04,Tower Heist,85000000.0,78046570.0,150422946.0,Universal,PG-13,Comedy,2011
300,2000-11-22,102 Dalmatians,85000000.0,66941559.0,66941559.0,Walt Disney,G,Adventure,2000
301,2012-03-30,Mirror Mirror,85000000.0,64935167.0,173613482.0,Relativity,PG,Adventure,2012
302,2005-12-09,Memoirs of a Geisha,85000000.0,57010853.0,161510853.0,Sony Pictures,PG-13,Drama,2005
303,2001-03-16,Enemy at the Gates,85000000.0,51396781.0,96971293.0,Paramount Pictures,R,Drama,2001
304,1993-06-18,Last Action Hero,85000000.0,50016394.0,137298489.0,Sony Pictures,PG-13,Action,1993
305,2003-09-26,The Rundown,85000000.0,47641743.0,80831893.0,Universal,PG-13,Action,2003
306,2011-11-23,Arthur Christmas,85000000.0,46462469.0,149717124.0,Sony Pictures,PG,Adventure,2011
307,2017-01-20,xXx: Return of Xander Cage,85000000.0,44898413.0,345044476.0,Paramount Pictures,PG-13,Action,2017
308,1998-11-13,Meet Joe Black,85000000.0,44650003.0,44650003.0,Universal,PG-13,Drama,1998
309,2002-02-08,Collateral Damage,85000000.0,40048332.0,78353508.0,Warner Bros.,R,Action,2002
310,2002-03-15,Showtime,85000000.0,37948765.0,78948765.0,Warner Bros.,PG-13,Comedy,2002
311,1995-06-30,Judge Dredd,85000000.0,34687912.0,113487912.0,Walt Disney,R,Action,1995
312,2010-08-13,Scott Pilgrim vs. The World,85000000.0,31611316.0,48056764.0,Universal,PG-13,Comedy,2010
313,2003-03-28,The Core,85000000.0,31111260.0,74132631.0,Paramount Pictures,PG-13,Action,2003
314,1997-05-09,Father's Day,85000000.0,28681080.0,35681080.0,Warner Bros.,PG-13,Comedy,1997
315,2002-06-14,Scooby-Doo,84000000.0,153294164.0,276294164.0,Warner Bros.,PG,Adventure,2002
316,2000-07-28,Nutty Professor II: The Klumps,84000000.0,123307945.0,166307945.0,Universal,PG-13,Comedy,2000
317,2013-07-19,RED 2,84000000.0,53262560.0,141507355.0,Lionsgate,PG-13,Action,2013
318,2006-06-23,Click,82500000.0,137355633.0,237685089.0,Sony Pictures,PG-13,Comedy,2006
319,2006-12-15,Charlotte's Web,82500000.0,82985708.0,143985708.0,Paramount Pictures,G,Drama,2006
320,2008-02-14,Jumper,82500000.0,80172128.0,222640812.0,20th Century Fox,PG-13,Adventure,2008
321,2008-07-11,Hellboy II: The Golden Army,82500000.0,75986503.0,160388063.0,Universal,PG-13,Action,2008
322,2005-05-27,The Longest Yard,82000000.0,158119460.0,191558505.0,Paramount Pictures,PG-13,Comedy,2005
323,2010-08-13,The Expendables,82000000.0,103068524.0,268268174.0,Lionsgate,R,Action,2010
324,2000-11-17,The 6th Day,82000000.0,34543701.0,96024898.0,Sony Pictures,PG-13,Action,2000
325,2003-05-23,Bruce Almighty,81000000.0,242704995.0,484468608.0,Universal,PG-13,Comedy,2003
326,2011-05-26,The Hangover Part II,80000000.0,254464305.0,586464305.0,Warner Bros.,R,Comedy,2011
327,1996-05-21,Mission: Impossible,80000000.0,180981886.0,457697994.0,Paramount Pictures,PG-13,Action,1996
328,2017-02-10,The Lego Batman Movie,80000000.0,175750384.0,310692896.0,Warner Bros.,PG,Adventure,2017
329,2015-09-25,Hotel Transylvania 2,80000000.0,169700110.0,469500298.0,Sony Pictures,PG,Adventure,2015
330,1992-06-18,Batman Returns,80000000.0,162833635.0,266824291.0,Warner Bros.,PG-13,Action,1992
331,1999-05-07,The Mummy,80000000.0,155385488.0,416385488.0,Universal,PG-13,Adventure,1999
332,2006-05-19,Over the Hedge,80000000.0,155019340.0,343397247.0,Paramount Pictures,PG,Adventure,2006
333,2002-06-21,Lilo & Stitch,80000000.0,145771527.0,245800000.0,Walt Disney,PG,Adventure,2002
334,1998-05-08,Deep Impact,80000000.0,140464664.0,349464664.0,Paramount Pictures,PG-13,Adventure,1998
335,2013-07-12,Grown Ups 2,80000000.0,133668525.0,247023808.0,Sony Pictures,PG-13,Comedy,2013
336,2008-06-20,Get Smart,80000000.0,130319208.0,226739416.0,Warner Bros.,PG-13,Comedy,2008
337,2005-03-11,Robots,80000000.0,128200012.0,260700012.0,20th Century Fox,PG,Adventure,2005
338,2008-11-26,Four Christmases,80000000.0,120146040.0,168311558.0,Warner Bros.,PG-13,Comedy,2008
339,1997-06-27,Face/Off,80000000.0,112276146.0,241200000.0,Paramount Pictures,R,Action,1997
340,2008-12-25,Bedtime Stories,80000000.0,110101975.0,221468935.0,Walt Disney,PG,Adventure,2008
341,2002-07-12,Road to Perdition,80000000.0,104054514.0,183354514.0,Dreamworks SKG,R,Drama,2002
342,2003-02-14,Daredevil,80000000.0,102543518.0,182782518.0,20th Century Fox,PG-13,Action,2003
343,1997-06-06,Con Air,80000000.0,101117573.0,224117573.0,Walt Disney,R,Action,1997
344,2010-12-17,Yogi Bear,80000000.0,100246011.0,204774690.0,Warner Bros.,PG,Adventure,2010
345,2003-12-25,Cold Mountain,80000000.0,95632614.0,165173909.0,Miramax,R,Drama,2003
346,2010-01-15,The Book of Eli,80000000.0,94835059.0,158750817.0,Warner Bros.,R,Action,2010
347,1997-11-26,Flubber,80000000.0,92993801.0,177993801.0,Walt Disney,PG,Comedy,1997
348,1999-07-23,The Haunting,80000000.0,91188905.0,180188905.0,Dreamworks SKG,PG-13,Horror,1999
349,1996-11-15,Space Jam,80000000.0,90463534.0,250200000.0,Warner Bros.,PG,Adventure,1996
350,2014-10-17,Fury,80000000.0,85817906.0,210315681.0,Sony Pictures,R,Drama,2014
351,2006-02-10,The Pink Panther,80000000.0,82226474.0,158926474.0,Sony Pictures,PG,Adventure,2006
352,2008-12-12,The Day the Earth Stood Still,80000000.0,79366978.0,233066978.0,20th Century Fox,PG-13,Adventure,2008
353,2002-05-24,Spirit: Stallion of the Cimarron,80000000.0,73215310.0,106515310.0,Dreamworks SKG,G,Adventure,2002
354,2001-06-08,Swordfish,80000000.0,69772969.0,147080413.0,Warner Bros.,R,Action,2001
355,1998-04-03,Lost In Space,80000000.0,69117629.0,136047317.0,New Line,PG-13,Adventure,1998
356,2018-09-28,Smallfoot,80000000.0,66361035.0,137161035.0,Warner Bros.,PG,Adventure,2018
357,2005-06-24,Bewitched,80000000.0,63313159.0,131159306.0,Sony Pictures,PG-13,Comedy,2005
358,2002-03-08,The Time Machine,80000000.0,56684819.0,98983590.0,Dreamworks SKG,PG-13,Adventure,2002
359,1998-10-02,What Dreams May Come,80000000.0,55485043.0,71485043.0,Polygram,PG-13,Drama,1998
360,1998-12-25,Mighty Joe Young,80000000.0,50632037.0,50632037.0,Walt Disney,PG,Adventure,1998
361,2005-10-28,The Legend of Zorro,80000000.0,45575336.0,141475336.0,Sony Pictures,PG,Adventure,2005
362,2000-11-10,Little Nicky,80000000.0,39442871.0,58270391.0,New Line,PG-13,Comedy,2000
363,2009-09-25,Surrogates,80000000.0,38577772.0,119668350.0,Walt Disney,PG-13,Action,2009
364,2001-06-08,Evolution,80000000.0,38311134.0,98341932.0,Dreamworks SKG,PG-13,Comedy,2001
365,2005-08-26,The Brothers Grimm,80000000.0,37899638.0,105299638.0,Miramax/Dimension,PG-13,Adventure,2005
366,1996-12-13,Mars Attacks!,80000000.0,37771017.0,101371017.0,Warner Bros.,PG-13,Comedy,1996
367,2006-04-14,The Wild,80000000.0,37384046.0,99010667.0,Walt Disney,G,Adventure,2006
368,2013-12-20,Walking with Dinosaurs,80000000.0,36076121.0,123386322.0,20th Century Fox,PG,Adventure,2013
369,2000-12-22,Thirteen Days,80000000.0,34566746.0,66554547.0,New Line,PG-13,Drama,2000
370,1996-12-06,Daylight,80000000.0,32908290.0,158908290.0,Universal,PG-13,Action,1996
371,2015-10-23,The Last Witch Hunter,80000000.0,27367660.0,131437876.0,Lionsgate,PG-13,Action,2015
372,2014-02-21,Pompeii,80000000.0,23169033.0,108469033.0,Sony Pictures,PG-13,Drama,2014
373,2003-11-14,Looney Tunes: Back in Action,80000000.0,20950820.0,54540662.0,Warner Bros.,PG,Adventure,2003
374,2003-11-26,Timeline,80000000.0,19480739.0,26703184.0,Paramount Pictures,PG-13,Adventure,2003
375,1998-11-25,Babe: Pig in the City,80000000.0,18319860.0,69131860.0,Universal,G,Adventure,1998
376,1997-12-25,The Postman,80000000.0,17650704.0,20841123.0,Warner Bros.,R,Action,1997
377,2000-11-10,Red Planet,80000000.0,17480890.0,33463969.0,Warner Bros.,PG-13,Action,2000
378,2007-01-12,Arthur et les Minimoys,80000000.0,15132763.0,113325743.0,Weinstein Co.,PG,Adventure,2007
379,2005-09-02,A Sound of Thunder,80000000.0,1900451.0,6300451.0,Warner Bros.,PG-13,Action,2005
380,1994-06-15,The Lion King,79300000.0,421785283.0,986332275.0,Walt Disney,G,Adventure,1994
381,2012-02-10,Journey 2: The Mysterious Island,79000000.0,103860290.0,318146162.0,Warner Bros.,PG,Adventure,2012
382,2011-11-11,Jack and Jill,79000000.0,74158157.0,150519217.0,Sony Pictures,PG,Comedy,2011
383,2001-12-21,A Beautiful Mind,78000000.0,170708996.0,317668058.0,Universal,PG-13,Drama,2001
384,2013-09-27,Cloudy with a Chance of Meatballs 2,78000000.0,119793567.0,274392649.0,Sony Pictures,PG,Adventure,2013
385,2004-08-20,Exorcist: The Beginning,78000000.0,41814863.0,43957541.0,Warner Bros.,R,Horror,2004
386,2016-02-12,The Little Prince,77500000.0,1311213.0,102029819.0,Entertainment One,PG,Adventure,2016
387,2013-07-03,Despicable Me 2,76000000.0,368065385.0,975216835.0,Universal,PG,Adventure,2013
388,2003-06-06,2 Fast 2 Furious,76000000.0,127120058.0,236410607.0,Universal,PG-13,Action,2003
389,2016-07-08,The Secret Life of Pets,75000000.0,368384330.0,886767422.0,Universal,PG,Adventure,2016
390,1996-07-02,Independence Day,75000000.0,306169255.0,817400878.0,20th Century Fox,PG-13,Adventure,1996
391,2016-12-21,Sing,75000000.0,270329045.0,634547945.0,Universal,PG,Adventure,2016
392,2017-06-30,Despicable Me 3,75000000.0,264624300.0,1034520868.0,Universal,PG,Adventure,2017
393,1997-05-22,The Lost World: Jurassic Park,75000000.0,229086679.0,618638999.0,Universal,PG-13,Action,1997
394,2006-03-31,Ice Age: The Meltdown,75000000.0,195330621.0,651899282.0,20th Century Fox,PG,Adventure,2006
395,2005-05-27,Madagascar,75000000.0,193595521.0,556559566.0,Dreamworks SKG,PG,Adventure,2005
396,2010-06-25,Grown Ups,75000000.0,162001186.0,272223430.0,Sony Pictures,PG-13,Comedy,2010
397,2004-10-01,Shark Tale,75000000.0,161412000.0,371917043.0,Dreamworks SKG,PG,Adventure,2004
398,2000-07-14,X-Men,75000000.0,157299717.0,296872367.0,20th Century Fox,PG-13,Action,2000
399,2008-06-27,Wanted,75000000.0,134508551.0,342416460.0,Universal,R,Action,2008
400,1996-06-07,The Rock,75000000.0,134069511.0,336069511.0,Walt Disney,R,Action,1996
401,2018-08-03,Christopher Robin,75000000.0,98677443.0,186977443.0,Walt Disney,PG,Adventure,2018
402,1999-07-23,Inspector Gadget,75000000.0,97387965.0,97387965.0,Walt Disney,PG,Adventure,1999
403,2011-11-11,Immortals,75000000.0,83504017.0,211562435.0,Relativity,R,Action,2011
404,2004-06-18,The Terminal,75000000.0,77073959.0,218673959.0,Dreamworks SKG,PG-13,Drama,2004
405,2005-02-18,Constantine,75000000.0,75976178.0,221594911.0,Warner Bros.,R,Action,2005
406,2006-07-21,Monster House,75000000.0,73661010.0,141267370.0,Sony Pictures,PG,Adventure,2006
407,2000-12-08,Vertical Limit,75000000.0,68473360.0,213500000.0,Sony Pictures,PG-13,Action,2000
408,2007-12-21,Charlie Wilson's War,75000000.0,66661095.0,119512771.0,Universal,R,Drama,2007
409,2005-03-04,Be Cool,75000000.0,55849401.0,94944017.0,MGM,PG-13,Comedy,2005
410,2005-12-23,Munich,75000000.0,47379090.0,131492772.0,Universal,R,Drama,2005
411,2010-06-04,Killers,75000000.0,47059963.0,95572749.0,Lionsgate,PG-13,Action,2010
412,2015-08-14,The Man From U.N.C.L.E.,75000000.0,45445109.0,105445109.0,Warner Bros.,PG-13,Action,2015
413,2003-03-07,Tears of the Sun,75000000.0,43632458.0,85632458.0,Sony Pictures,R,Action,2003
414,2006-07-21,Lady in the Water,75000000.0,42285169.0,72785169.0,Warner Bros.,PG-13,Drama,2006
415,2004-12-17,Spanglish,75000000.0,42044321.0,54344321.0,Sony Pictures,PG-13,Comedy,2004
416,1999-12-17,Anna and the King,75000000.0,39251128.0,39251128.0,20th Century Fox,PG-13,Drama,1999
417,1995-07-07,First Knight,75000000.0,37361412.0,127361412.0,Sony Pictures,PG-13,Drama,1995
418,2011-03-25,Sucker Punch,75000000.0,36392502.0,89758389.0,Warner Bros.,PG-13,Action,2011
419,2005-03-11,Hostage,75000000.0,34636443.0,77636443.0,Miramax,R,Action,2005
420,2003-06-13,Hollywood Homicide,75000000.0,30207785.0,50409753.0,Sony Pictures,PG-13,Action,2003
421,2000-06-16,Titan A.E.,75000000.0,22751979.0,36751979.0,20th Century Fox,PG,Adventure,2000
422,2004-12-17,Flight of the Phoenix,75000000.0,21009180.0,34009180.0,20th Century Fox,PG-13,Adventure,2004
423,1998-10-23,Soldier,75000000.0,14623082.0,14623082.0,Warner Bros.,R,Action,1998
424,1999-01-15,Virus,75000000.0,14010690.0,30626690.0,Universal,R,Action,1999
425,2001-02-23,Monkeybone,75000000.0,5409517.0,5409517.0,20th Century Fox,PG-13,Comedy,2001
426,2015-07-10,Minions,74000000.0,336045770.0,1162781621.0,Universal,PG,Adventure,2015
427,2016-05-20,The Angry Birds Movie,73000000.0,107509366.0,352829528.0,Sony Pictures,PG,Adventure,2016
428,1998-02-13,Sphere,73000000.0,37068294.0,50168294.0,Warner Bros.,PG-13,Horror,1998
429,2007-07-27,The Simpsons Movie,72500000.0,183135014.0,527071022.0,20th Century Fox,PG-13,Adventure,2007
430,2008-02-08,Fool's Gold,72500000.0,70231041.0,109362966.0,Warner Bros.,PG-13,Adventure,2008
431,2009-07-31,Funny People,72500000.0,51855045.0,71880305.0,Universal,R,Comedy,2009
432,2007-09-28,The Kingdom,72500000.0,47467250.0,86509602.0,Universal,R,Action,2007
433,2001-06-22,Dr. Dolittle 2,72000000.0,112950721.0,176101721.0,20th Century Fox,PG,Adventure,2001
434,1995-05-24,Braveheart,72000000.0,75545647.0,209045244.0,Paramount Pictures,R,Drama,1995
435,2005-11-04,Jarhead,72000000.0,62647540.0,96947540.0,Universal,R,Drama,2005
436,2001-04-27,Driven,72000000.0,32616869.0,54616869.0,Warner Bros.,PG-13,Action,2001
437,2001-12-21,The Majestic,72000000.0,27796042.0,37306334.0,Warner Bros.,PG,Drama,2001
438,2004-06-25,Two Brothers,72000000.0,19176754.0,62176754.0,Universal,PG,Drama,2004
439,1998-06-26,Doctor Dolittle,71500000.0,144156605.0,294156605.0,20th Century Fox,PG-13,Adventure,1998
440,2004-05-19,Shrek 2,70000000.0,441226247.0,937008132.0,Dreamworks SKG,PG,Adventure,2004
441,2006-06-09,Cars,70000000.0,244082982.0,461651246.0,Walt Disney,G,Adventure,2006
442,1988-06-22,Who Framed Roger Rabbit?,70000000.0,154112492.0,351500000.0,Walt Disney,PG,Adventure,1988
443,2002-08-09,xXx,70000000.0,141930000.0,267200000.0,Sony Pictures,PG-13,Action,2002
444,2018-06-08,Ocean’s 8,70000000.0,139377762.0,296277762.0,Warner Bros.,PG-13,Action,2018
445,1996-11-08,Ransom,70000000.0,136492681.0,308700000.0,Walt Disney,R,Action,1996
446,2009-08-21,Inglourious Basterds,70000000.0,120774594.0,316915264.0,Weinstein Co.,R,Action,2009
447,1991-12-11,Hook,70000000.0,119654823.0,300854823.0,Sony Pictures,PG,Adventure,1991
448,1990-07-03,Die Hard 2,70000000.0,117323878.0,239814025.0,20th Century Fox,R,Action,1990
449,2003-08-08,S.W.A.T.,70000000.0,116877597.0,207154748.0,Sony Pictures,PG-13,Action,2003
450,2017-11-10,Daddy’s Home 2,70000000.0,104029443.0,175809810.0,Paramount Pictures,PG-13,Comedy,2017
451,1999-11-19,Sleepy Hollow,70000000.0,101068340.0,207068340.0,Paramount Pictures,R,Horror,1999
452,2011-03-11,Battle: Los Angeles,70000000.0,83552429.0,213463976.0,Sony Pictures,PG-13,Action,2011
453,2004-08-13,AVP: Alien Vs. Predator,70000000.0,80281096.0,172543519.0,20th Century Fox,PG-13,Horror,2004
454,2011-12-25,War Horse,70000000.0,79883359.0,156815529.0,Walt Disney,PG-13,Drama,2011
455,2002-03-01,We Were Soldiers,70000000.0,78120196.0,114658262.0,Paramount Pictures,R,Drama,2002
456,2014-02-07,The Monuments Men,70000000.0,78031620.0,158702748.0,Sony Pictures,PG-13,Drama,2014
457,2016-09-23,Storks,70000000.0,72679278.0,174030321.0,Warner Bros.,PG,Adventure,2016
458,1998-12-11,Star Trek: Insurrection,70000000.0,70187658.0,117800000.0,Paramount Pictures,PG,Adventure,1998
